Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","41","China, mainland","179","Qatar","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2011","2011","1000 US$","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","117","Republic of Korea","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1990","1990","1000 US$","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","117","Republic of Korea","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1991","1991","1000 US$","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","117","Republic of Korea","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1992","1992","1000 US$","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","117","Republic of Korea","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1993","1993","1000 US$","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","117","Republic of Korea","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1994","1994","1000 US$","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","117","Republic of Korea","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1995","1995","1000 US$","7","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","117","Republic of Korea","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1997","1997","1000 US$","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","117","Republic of Korea","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1998","1998","1000 US$","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","117","Republic of Korea","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1999","1999","1000 US$","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","117","Republic of Korea","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2003","2003","1000 US$","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","117","Republic of Korea","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2004","2004","1000 US$","4","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","117","Republic of Korea","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2006","2006","1000 US$","5","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","117","Republic of Korea","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2008","2008","1000 US$","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","117","Republic of Korea","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2010","2010","1000 US$","301","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","117","Republic of Korea","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2011","2011","1000 US$","645","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","117","Republic of Korea","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2016","2016","1000 US$","695","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","185","Russian Federation","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2012","2012","1000 US$","179","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","185","Russian Federation","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2013","2013","1000 US$","47","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","185","Russian Federation","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2014","2014","1000 US$","217","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","185","Russian Federation","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2015","2015","1000 US$","819","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","185","Russian Federation","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2016","2016","1000 US$","1216","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","191","Saint Vincent and the Grenadines","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2010","2010","1000 US$","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","191","Saint Vincent and the Grenadines","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2011","2011","1000 US$","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","194","Saudi Arabia","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1991","1991","1000 US$","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","200","Singapore","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1988","1988","1000 US$","24","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","200","Singapore","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1989","1989","1000 US$","3466","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","200","Singapore","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1990","1990","1000 US$","6","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","200","Singapore","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1991","1991","1000 US$","107","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","200","Singapore","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1992","1992","1000 US$","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","200","Singapore","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1993","1993","1000 US$","56","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","200","Singapore","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1994","1994","1000 US$","35","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","200","Singapore","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1995","1995","1000 US$","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","200","Singapore","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1996","1996","1000 US$","139","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","200","Singapore","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2001","2001","1000 US$","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","203","Spain","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2015","2015","1000 US$","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","38","Sri Lanka","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1990","1990","1000 US$","6","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","38","Sri Lanka","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2011","2011","1000 US$","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","211","Switzerland","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1989","1989","1000 US$","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","211","Switzerland","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1990","1990","1000 US$","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","211","Switzerland","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1992","1992","1000 US$","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","211","Switzerland","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1994","1994","1000 US$","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","216","Thailand","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1987","1987","1000 US$","48789","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","216","Thailand","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1988","1988","1000 US$","66508","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","216","Thailand","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1989","1989","1000 US$","259985","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","216","Thailand","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1990","1990","1000 US$","2580","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","216","Thailand","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1991","1991","1000 US$","19025","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","216","Thailand","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1992","1992","1000 US$","37132","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","216","Thailand","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1993","1993","1000 US$","33995","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","216","Thailand","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1994","1994","1000 US$","110315","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","216","Thailand","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1995","1995","1000 US$","321704","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","216","Thailand","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1996","1996","1000 US$","238525","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","216","Thailand","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1997","1997","1000 US$","138605","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","216","Thailand","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1998","1998","1000 US$","119483","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","216","Thailand","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1999","1999","1000 US$","77727","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","216","Thailand","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2000","2000","1000 US$","112378","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","216","Thailand","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2001","2001","1000 US$","98555","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","216","Thailand","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2002","2002","1000 US$","78953","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","216","Thailand","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2003","2003","1000 US$","96481","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","216","Thailand","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2004","2004","1000 US$","244820","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","216","Thailand","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2005","2005","1000 US$","187754","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","216","Thailand","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2006","2006","1000 US$","278749","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","216","Thailand","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2007","2007","1000 US$","209231","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","216","Thailand","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2008","2008","1000 US$","180222","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","216","Thailand","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2009","2009","1000 US$","194571","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","216","Thailand","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2010","2010","1000 US$","226934","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","216","Thailand","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2011","2011","1000 US$","255662","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","216","Thailand","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2012","2012","1000 US$","155244","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","216","Thailand","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2013","2013","1000 US$","234987","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","216","Thailand","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2014","2014","1000 US$","399680","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","216","Thailand","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2015","2015","1000 US$","474890","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","216","Thailand","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2016","2016","1000 US$","462225","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","223","Turkey","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2007","2007","1000 US$","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","229","United Kingdom","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1987","1987","1000 US$","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","229","United Kingdom","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1989","1989","1000 US$","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","229","United Kingdom","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1990","1990","1000 US$","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","229","United Kingdom","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1991","1991","1000 US$","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","229","United Kingdom","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1993","1993","1000 US$","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","229","United Kingdom","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1994","1994","1000 US$","3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","229","United Kingdom","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2007","2007","1000 US$","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","229","United Kingdom","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2008","2008","1000 US$","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1987","1987","1000 US$","21","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1988","1988","1000 US$","35","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1989","1989","1000 US$","64","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1990","1990","1000 US$","42","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1991","1991","1000 US$","70","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1992","1992","1000 US$","37","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1993","1993","1000 US$","139","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1994","1994","1000 US$","703","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1995","1995","1000 US$","273","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1996","1996","1000 US$","1153","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1997","1997","1000 US$","721","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1998","1998","1000 US$","318","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1999","1999","1000 US$","387","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2000","2000","1000 US$","234","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2001","2001","1000 US$","81","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2002","2002","1000 US$","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2004","2004","1000 US$","66","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2005","2005","1000 US$","17","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2006","2006","1000 US$","3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2007","2007","1000 US$","47","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2010","2010","1000 US$","190","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2011","2011","1000 US$","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2012","2012","1000 US$","6","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2013","2013","1000 US$","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2014","2014","1000 US$","176","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","231","United States of America","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2016","2016","1000 US$","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","252","Unspecified Area","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1990","1990","1000 US$","5","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","252","Unspecified Area","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1991","1991","1000 US$","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","252","Unspecified Area","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1992","1992","1000 US$","3","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","252","Unspecified Area","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1993","1993","1000 US$","1","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","252","Unspecified Area","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1994","1994","1000 US$","2","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","252","Unspecified Area","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1995","1995","1000 US$","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","234","Uruguay","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1998","1998","1000 US$","12","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","234","Uruguay","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2003","2003","1000 US$","8","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","234","Uruguay","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2011","2011","1000 US$","39","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","234","Uruguay","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2012","2012","1000 US$","6459","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","237","Viet Nam","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1992","1992","1000 US$","293","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","237","Viet Nam","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1993","1993","1000 US$","162","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","237","Viet Nam","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1994","1994","1000 US$","26558","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","237","Viet Nam","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1995","1995","1000 US$","101794","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","237","Viet Nam","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1996","1996","1000 US$","36126","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","237","Viet Nam","5622","Import Value","30","Rice - total  (Rice milled equivalent)","1998","1998","1000 US$","6","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","237","Viet Nam","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2002","2002","1000 US$","0","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","237","Viet Nam","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2003","2003","1000 US$","30","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","237","Viet Nam","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2004","2004","1000 US$","6476","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","237","Viet Nam","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2005","2005","1000 US$","8127","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","237","Viet Nam","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2006","2006","1000 US$","8616","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","237","Viet Nam","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2007","2007","1000 US$","7212","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","237","Viet Nam","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2008","2008","1000 US$","393","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","237","Viet Nam","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2009","2009","1000 US$","1038","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","237","Viet Nam","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2010","2010","1000 US$","22326","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","237","Viet Nam","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2011","2011","1000 US$","123571","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","237","Viet Nam","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2012","2012","1000 US$","682130","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","237","Viet Nam","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2013","2013","1000 US$","616298","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","237","Viet Nam","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2014","2014","1000 US$","626112","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","237","Viet Nam","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2015","2015","1000 US$","732412","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TM","Detailed trade matrix","41","China, mainland","237","Viet Nam","5622","Import Value","30","Rice - total  (Rice milled equivalent)","2016","2016","1000 US$","733935","A","Aggregate, may include official, semi-official, estimated or calculated data"
